portfolio_value
1456563.4918193892
1458209.2265916446
1453863.5139672265
1446387.4626281592
1439311.8958822512
1427008.9705587276
1427961.979348645
1423811.3602068147
1430468.9384134775
1453521.9271142094
1452584.9663331353
1464188.1615124533
1462847.6190748713
1477069.5417021695
1478884.0287491872
1495611.3044910065
1482463.2003173456
1488345.9921991657
1497989.9449481696
1488716.5034189497
1486989.3254403563
1483609.5473716343
1486612.1116182224
1474771.196897397
1477568.2335495597
1519409.5459158754
1508521.4772647305
1510795.1793261196
1534846.449927982
1524630.2874680108
1534624.9538452926
1539061.7241170064
1554413.7148250674
1536730.9149045323
1547637.3006420399
1520495.4647215158
1527858.013846659
1514425.3215058171
1524008.7974917546
1540270.9777700915
1536030.6287081596
1544419.6009947814
1530222.3607852585
1540825.2909446375
1545200.7443582395
1513158.6809367577
1518064.0798421688
1520629.9155024253
1542721.423195828
1539511.1420706809
1553244.373648276
1531933.0433936531
1520394.1496911736
1537596.3374452218
1539282.123605047
1532067.6213209215
1548715.5160991303
1540074.8696434717
1548332.2831123017
1537822.547787622
1536114.9582333795
1535982.807910698
1509090.0325823578
1521694.618399607
1530088.937742509
1522318.4107445467
1516204.9925822844
1536542.0935744396
1542128.5350227084
1537092.0679545319
1518608.8803877083
1521545.3579556332
1537609.86315227
1543333.8530393592
1537895.1462467166
1555082.3825542142
1555423.0591790157
1544810.8311547847
1551121.1844411965
1547543.8266882529
1542797.7508443086
1523381.7314395998
1537079.2255376326
1540947.4188723369
1537176.922062253
1539163.6736921268
1525105.6022142868
1525296.0117349725
1502958.0072743527
1506773.1092687645
1486743.8829076795
1513328.9521591954
1516436.9657317363
1532984.5336047334
1534106.6639815732
1518440.05351021
1503969.6286264139
1510792.8958977757
1518442.4540151085
1523981.6248424388
1544474.004168916
1528795.4417437194
1515406.3050607853
1507461.081168172
1512294.1440989603
1542959.4681198164
1555087.1926377774
1555136.2289987053
1568260.5033087393
1575824.562820315
1575818.3696994442
1579370.7391622157
1565281.0586322735
1572799.0323620066
1585432.2284995476
1583415.7017605365
1584496.9394684199
1579578.0046047375
1578631.427722912
1585145.765899872
1575214.3787448776
1573076.4061880882
1548492.2676898204
1520538.3588690218
1494828.715073431
1496154.1348889344
1461228.3175091841
1470235.7419811562
1491904.1123245987
1492701.9982034424
1511957.3625650122
1493659.1137990144
1489709.6128064713
1458347.9611426229
1454996.1638771184
1463402.5509565466
1457706.6669280133
1464643.8794425684
1480246.180558634
1504680.6741885964
1514169.7876537559
1507165.5233956203
1506349.3924812071
1493813.68590574
1493511.7061098656
1495820.6901225292
1494225.9752184497
1499372.2399659187
1507198.5439095078
1511161.2429576924
1542773.4959689567
1539580.6611706954
1541911.1178198464
1538069.6603960632
1553721.4128292263
1572881.52689988
1593989.5393910718
1610735.1702413475
1624314.5609325985
1657697.2972141337
1650003.0004349493
1634965.628095833
1649804.3709379975
1654719.8502422352
1659180.004638895
1667283.1052765618
1656660.072576882
1649464.3065344933
1662560.434299226
1663068.4273133525
1673809.8783411032
1657325.1951131958
1659662.261702249
1666791.8233691265
1664635.5168106866
1663986.0971280157
1672406.6216960722
1673377.3729714523
1675298.7501369964
1675830.5146104307
1679162.0161608234
1690449.5142932665
1683923.7257193297
1676352.9238076454
1644479.4120581697
1655248.837623165
1650177.5527607948
1670552.5612745336
1667082.3496335892
1660369.0973372355
1664813.441089757
1666377.021448057
1650041.6040369214
1624591.81498501
1642959.1144649626
1637755.1725800075
1632634.8829278885
1640513.275326607
1671944.6369542147
1685994.8123304152
1673049.398546292
1685886.8331758946
1667541.8415018613
1681971.4199051624
1660886.5391949732
1652166.1537716931
1629976.2931781553
1664387.3930434696
1664452.48648646
1659689.9349400909
1686162.4847637943
1684014.7811477869
1678579.7323609586
1691468.5811649202
1672863.6805968534
1662060.2806412901
1685511.872214333
1718032.7117753846
1714856.7105171953
1722969.6384526517
1693854.8242560248
1707027.742251107
1689094.316378912
1675352.875421804
1682913.8443374254
1648703.568043153
1634204.749028839
1619528.2490351063
1612622.1347422188
1641202.7883094128
1587018.222433968
1610705.5498928295
1612232.2050328937
1580193.9858450214
1616246.303100091
1649241.8609865943
1666990.2563513615
1618050.52784041
1647362.3354108843
1628698.1170976125
1606967.4962167046
1576091.1436386565
1672214.5739036554
1673203.3226614888
1655151.5706783591
1691249.6670771674
1691131.6042776396
1671148.1168947236
1683521.7773026747
1671760.699416677
1646335.1984703501
1649961.7241887366
1689125.3816613592
1696351.6376651155
1716945.2330268354
1707605.3962294133
1671855.6860881122
1680521.418588557
1677233.2260831257
1694396.2664250825
1694518.1021083414
1691114.001469371
1686269.0020524783
1684448.7276320434
1761519.8687327376
1749707.7434625986
1748800.318143569
1751154.4042123142
1734197.0476509344
1746025.2260886375
1755620.2233026442
1748029.6536631677
1733870.6382174583
1783447.5328825037
1772120.4771942114
1780581.2921447933
1796854.3537698516
1800663.0017139043
1804329.4436920683
1793424.5062984594
1779810.6231552826
1764950.888658178
1775570.567740441
1756618.5540670531
1783110.5571529388
1777155.8094570998
1763875.1871422553
1722718.0920639639
1768777.97828858
1756545.657018341
1693079.0000101575
1700869.1198360436
1685045.2676451728
1683466.9805019055
1711313.5817947974
1688244.176513759
1673400.991126178
1651744.6501035064
1647020.6441424596
1655721.6206427582
1624895.003564854
1591723.6180470218
1595940.8962164335
1603223.0452300229
1677303.4758934767
1642276.0023964082
1625035.0283047091
1597921.698481452
1561075.9279832211
1526988.3418623328
1541374.8833236478
1561981.2836738874
1531741.1523427793
1594186.9886791753
1624293.5913698112
1674612.179349202
1664570.2182549238
1636929.1880110763
1655630.9062866964
1690038.6898715952
1716670.5201022031
1718209.661439085
1738083.2033786445
1737472.185413838
1706522.9163949112
1693077.8471933072
1685438.1174422193
1675594.486623044
1663748.663952984
1680825.6177495765
1682034.9294027127
1692459.8573742716
1704466.792923515
1705839.4841768842
1683094.5476642272
1661062.9659441535
1666782.468672908
1630041.8334295878
1599451.9560013288
1574835.4270682542
1578991.2337951683
1573898.6299882585
1585316.3787763237
1596029.342289952
1609322.2781903122
1601941.897333618
1558651.8765347924
1561691.6472976026
1516579.5402721073
1426182.9684879486
1465827.1578478026
1585705.5554809596
1608087.7094874664
1546717.01531004
1605267.2351987984
1611592.6680396185
1578489.4214391718
1595751.650860456
1646773.6030448286
1580103.1884962826
1561338.0139001138
1532473.9615746012
1561836.0039729702
1547501.9105121314
1553003.8377811932
1574664.8254710936
1569365.3353938924
1495602.4770806946
1527971.8805049378
1480960.392452741
1509522.6790030107
1508981.890002027
1515746.5354348642
1525635.7440074452
1531148.7923452146
1528157.6554338902
1486277.8301582146
1458739.7367855022
1434161.254402645
1437979.1779052145
1418546.0147727595
1375212.9707615355
1385781.8920785945
1400492.4763307655
1411010.67513431
1366074.4746811807
1406021.8012510368
1316937.2002413936
1433703.9240485358
1452401.6061633811
1443218.3125266708
1492954.6594941847
1520570.7428039752
1509478.8064715767
1488253.2780351092
1483997.6301214565
1475295.1369738954
1533627.3030750735
1579497.513465244
1537795.1924358946
1537396.2161670914
1551474.3494334854
1531580.110904752
1530094.4779918136
1516226.928314247
1509137.521582941
1475724.0210209417
1465534.4420862787
1497824.0320737974
1498589.145745519
1540701.8021900358
1508113.5196822006
1500740.7619706343
1505301.8165791894
1517046.5224038006
1536775.0888157755
1545118.4804796553
1530173.1239405107
1530199.2227310743
1539512.2713051795
1609268.7172777301
1584838.020635314
1558243.4126671317
1579392.4956513406
1560397.7246864408
1535540.3740489264
1560700.5507437892
1548986.6404379434
1531204.468190076
1545878.7178686284
1611521.9184115352
1593111.0647340755
1570865.319240236
1543304.6656752843
1514831.854197835
1523116.0220316933
1502811.186426108
1533177.3883974676
1513327.8954233571
1551589.5271130176
1533750.1843251712
1529082.027434244
1509741.0929002143
1545989.0527723567
1534218.556738252
1497544.6601299567
1428216.5263760707
1439003.6691407782
1418156.307134504
1427302.8601736198
1439112.934882825
1457023.1508422494
1412169.7381464324
1404270.2762761535
1383506.4277799428
1391386.0502556984
1363788.3337680185
1396374.767636063
1368304.0641463306
1346351.7522078298
1318901.0769134727
1298002.3304681268
1315461.7601149005
1250440.498339362
1255569.9284440135
1220875.7201011407
1264669.2072417948
1232831.9538526256
1209227.4970818697
1231774.6572732064
1160587.822883952
1197388.882396001
1285701.0384105903
1324637.541115494
1320543.2183829108
1275486.718991466
1311795.5360558252
1340244.476025305
1290319.1015627037
1300817.8579213698
1283078.105041941
1346930.759574715
1311834.5477252936
1309929.751584472
1288286.7757954649
1311803.2373785563
1316622.0950341644
1316873.3414235467
1300517.9193680375
1320686.0448167443
1336513.1184712497
1309776.5857173407
1290343.6018667307
1338683.8626285326
1336634.2377018507
1295277.995089519
1303260.9566563454
1313151.1050335185
1323174.2181129481
1329916.733853539
1306775.262316969
1293385.3455327416
1318362.245127926
1321016.4625510578
1339180.8115130377
1309548.5510905664
1303005.4759144217
1266951.8594763053
1345230.3338722861
1309623.612936137
1298132.4512466865
1254631.8023917736
1291137.9320663828
1243654.252516791
1179188.5654223056
1230164.7807019309
1214007.4944378724
1402200.0286129431
1391181.7262455423
1316945.5467464998
1316948.1143544542
1348838.6723205775
1321056.930888068
1387412.2273654926
1338979.9277993706
1358396.9135099181
1389471.532884828
1367411.8563040728
1236660.0590066372
1231576.6972662618
1116527.688491097
1176739.4707148946
991667.7881651814
1144686.4013512929
1250211.5447370405
1153395.0414197957
1106257.3894638387
1128684.1175058559
1148789.3672095486
1142552.090713945
1095844.138571706
1067819.6342053968
965976.9765792058
1000735.110889536
1048952.1944261175
1123877.0125934226
1169206.7080322895
1159032.1770791165
1250341.8542719171
1248696.8918979557
1252076.770727052
1188050.0911266357
1184998.2754400864
1222814.9408404753
1163525.411542238
1130853.8923201195
1090526.4265320662
1138300.3876019206
1076444.2690171162
1080926.8658905225
1057238.6345208292
962842.0447654685
910252.6283509422
964665.9564204875
1066050.1649154995
1037219.973786781
1105288.659410397
1090734.6348733408
1017699.07689947
1033190.2496787598
1107341.790181281
1068451.3181644008
1163664.017157117
1155674.896414988
1176915.1804867543
1181188.750092534
1091525.2151762508
1144501.2513722163
1123054.7507384415
1183656.248258857
1214684.7128878362
1175534.9689789724
1188854.6603077867
1164805.379691635
1130481.3329195129
1151107.8060585237
1148485.4733078373
1161797.9719758888
1187988.396322955
1214467.3765878442
1225600.8314012715
1214407.560189349
1192341.520875743
1152342.4969206953
1148017.7084229074
1103860.6508458767
1073207.5512918397
1081564.5993349447
1085532.1454299085
1097513.595946731
1033773.1914311805
983581.907982289
1026686.9677726348
1004452.3328863924
1072644.7967635442
1093499.8329914478
1161862.6428515238
1143500.0704385624
1120886.8132479358
1070930.7491522604
1108269.9366175942
1114526.5473726718
1088633.5461925797
1144641.8162562181
1180549.8599945407
1179151.105917545
1118403.1367132214
1092825.8520752396
1102472.6906301375
1050711.1718126133
1029497.640034188
1046031.8618397188
952770.1936374598
994739.1607893395
946402.7009303923
992052.0000820479
1045954.8801775398
988243.3846699686
980162.870605836
953413.9692595646
978181.2782885812
948043.3905559123
919564.2613307601
890081.1986587364
949111.2597194252
1035830.8441838211
1031922.2604569963
1119079.9820502196
1146154.2450840615
1118471.3002616009
1176052.8070158535
1237372.9610930644
1178441.3884423699
1201851.4469082875
1262295.942212265
1245845.402681423
1286106.3603519495
1282579.015656502
1198525.254491635
1214298.3437253656
1198618.590045157
1319437.2252894123
1279907.8869699514
1286357.5288486192
1253726.989831542
1257932.0108759578
1343506.582467464
1364358.0143427425
1379828.5169982004
1323956.5298203356
1403899.607001927
1399877.7386204153
1371718.906507137
1310749.407965242
1352719.087326461
1366709.4384228464
1394570.0491078775
1375674.214502609
1364206.7900546053
1394380.6702921218
1427151.9975160777
1385349.6420717814
1407471.6128931073
1470159.5860100898
1482546.4011524597
1519438.229201271
1486489.9925839175
1444276.845489678
1443924.3670106411
1397251.42930925
1373535.799749409
1399301.3488403668
1404957.3091305813
1447950.9397317737
1447070.3371282977
1412824.5916805242
1424390.135722885
1401155.4541174218
1466654.2443679573
1431643.739516056
1454152.259823453
1489654.1318062446
1456885.3797081378
1443848.7708560072
1437603.2037206811
1472846.8078679235
1448953.2174835822
1459006.5422005684
1472838.9085869712
1469961.448018693
1465479.567735927
1456426.7939602586
1432185.4031762448
1412008.2168147701
1411428.581471882
1451411.3954785974
1441796.6120565091
1398290.146515316
1416316.3019757303
1409436.6673484605
1463168.700599657
1482325.0244008875
1476859.0569807508
1463175.6728019263
1436746.0876142608
1394684.556174
1395462.936930947
1380350.1445336824
1390902.542502305
1388565.1802465243
1397248.5344364021
1415337.3473901532
1442491.2700099112
1459611.576157427
1492605.6460379069
1514524.9446051742
1524249.2935342665
1512860.8212426375
1522731.3357965513
1549976.8274718837
1566927.1927658117
1568746.9980874497
1568248.9947875363
1580693.3837799244
1578150.6983310755
1604913.9596823251
1594773.6020241736
1622591.8704375364
1650877.798893562
1644018.366389568
1640914.9718104338
1629030.2230009998
1606138.6200904252
1635053.9008336924
1640092.1896334523
1595649.304459668
1580515.8116278574
1590079.5608233165
1611837.5452161075
1650216.6508601303
1673930.2200405337
1664743.09026866
1664838.0074185217
1662569.0156516973
1697023.5196921318
1663885.235196002
1672579.5306906071
1626542.4283200079
1630691.8426048858
1648774.4712148937
1682571.063612952
1677056.2548097705
1698327.5368984472
1707862.9955855748
1692887.022883553
1718205.4519800933
1709425.01808448
1713797.4911892104
1721686.8420567429
1703200.1301184003
1711074.6239641334
1733713.9908237916
1708200.926273877
1676274.6869265377
1678273.2000665818
1710084.1646565697
1714346.6377231234
1684434.795830606
1609455.5188049334
1642006.8688730313
1670707.498073588
1680528.7602194808
1708608.9142412448
1701578.8064105294
1726088.4477405562
1717500.780051767
1746201.1659437746
1724105.1342146625
1724883.5519460933
1729235.932937062
1745076.9395162864
1745677.4713801902
1691833.9599160866
1717407.9919102145
1695011.6331173107
1668593.365988733
1650741.4325412014
1641501.4047568713
1658581.744738756
1619592.6242384713
1605661.7027795122
1632784.6800427106
1630283.6748499882
1668075.222004353
1695147.8141564855
1712050.9603211987
1722134.5640078639
1719404.1875540575
1702132.5487054242
1715194.1459024765
1721658.4386802781
1723295.4603509612
1714619.755744155
1689768.2216564724
1719399.8230518396
1725305.3613184192
1729648.411492556
1680013.5782096053
1697198.9961066868
1719079.2660974402
1722459.1750018203
1746017.7122037227
1755505.7816265544
1782920.9660957647
1764037.7005050615
1750232.5708405424
1745947.894510826
1723222.541630823
1721118.8879890698
1738887.1073661929
1754921.6661258067
1764207.0223357864
1751350.5141482467
1775254.0442529388
1804925.316735476
1813644.7196053145
1806497.7268100672
1810873.7211806462
1802780.0658253327
1796807.6038340451
1818187.8556782147
1811500.5997271447
1829711.3547945374
1834100.6908038962
1845632.8462208803
1842787.6733308455
1857099.434358389
1831452.858183827
1819450.1559048598
1836502.269424182
1839355.961376119
1813273.4486066524
1840084.3060156307
1841033.0003840923
1766213.5548036993
1743531.6532091652
1730881.2800993223
1713634.8444186116
1744938.161249036
1734386.5742295992
1696084.6029411496
1724597.0053472163
1748657.2108213445
1731085.0429171317
1684408.1656180953
1681539.9452162823
1694577.2803791175
1702224.9856216426
1704285.8784803068
1704496.8391869864
1733789.3112390914
1758327.3935990757
1733309.473942654
1727083.9737665
1737159.2283742095
1745159.3883742162
1719078.4549875665
1711739.3013614386
1733865.2394842026
1757802.1947624078
1770838.2628069913
1769795.5334962357
1764497.0858922484
1773356.735904305
1805380.7880151416
1793474.2794177064
1815122.370279635
1816616.8858565993
1836015.2968816953
1824096.775780391
1833370.6062627072
1850312.6079386165
1860768.7199671112
1849105.1069192642
1828236.031312568
1864509.2476377045
1877047.6352321017
1879891.1818663888
1868722.461252032
1860153.007201066
1861216.3706384841
1854789.4299976772
1877994.4185934204
1876881.2180723331
1875361.912875006
1880832.4701619854
1872276.4465270962
1883297.2278187913
1892437.6188563928
1895268.0276611296
1935392.8494321716
1935010.7052198385
1919195.6524302927
1860144.9129513546
1884768.3384959602
1889257.9110999743
1838364.0047982559
1834343.72105765
1832875.04924366
1808110.5272271316
1784032.259967062
1802496.0977663577
1813267.7459543115
1784306.743592609
1768376.352618767
1733157.1882007718
1742303.2781546814
1701528.1932855265
1755258.336968971
1722277.6738443703
1740341.8412445628
1732462.3129421917
1678535.3618175515
1651743.4509872163
1671660.2263113242
1606879.5630486691
1603834.0062913068
1562234.430588814
1630661.513520012
1564206.9842753976
1628311.5325951856
1625464.0621899527
1651365.4437629245
1617858.5658833717
1608979.8367064253
1625975.2015533003
1596117.7086024242
1571532.5540018962
1537568.1074254904
1561572.4656340976
1557445.624249553
1561502.5585399803
1592519.7986236126
1576696.3373154595
1600140.25626682
1618534.0003499414
1629398.8989290246
1654479.398683397
1631663.0412003861
1603640.732193224
1608484.5161169814
1596320.4781856062
1606840.8906576734
1559539.5175823797
1536225.421639676
1516556.33980662
1515347.4457524086
1528150.4149095765
1527319.1846031263
1593150.0909839496
1571771.67481469
1589239.1011060658
1618914.210573925
1643101.2780507475
1636632.4197249927
1624202.0713809838
1582054.1072468427
1570724.4124194628
1633716.8155861355
1610251.867658288
1603941.4642714113
1607803.1176103724
1638630.9113562582
1631995.8690934195
1603411.2128451508
1567247.5101276226
1607479.197370658
1617971.068662566
1611118.1702047635
1621118.6571553678
1619389.54556435
1631707.5101093436
1608793.6329565232
1586111.400453341
1546646.8929025615
1555237.5589332944
1547498.3016080526
1552362.1086074582
1538097.8935028259
1544645.2515111722
1539658.7311361239
1551797.3658536845
1520335.4967984208
1509645.6739236224
1541420.3767028297
1521020.9979925475
1536470.3421564274
1508311.6485276013
1523631.8938148103
1541484.9137140815
1566374.3373588023
1580335.9178722624
1580275.5128522548
1622016.087407018
1625869.462439625
1642736.0662454625
1654745.1097727155
1645165.985433435
1646839.0088978263
1664569.4984007569
1649491.9543107469
1678612.6637136831
1680270.0729417715
1669654.7545596194
1683272.6262235905
1695986.903485727
1681683.945926905
1672593.1176574614
1677372.904968524
1671388.9934690492
1663666.5484820877
1678169.2352838027
1681121.9858258131
1684317.9752202486
1668928.7493479264
1674592.1992536406
1667551.0871438305
1709242.0769140655
1688287.7298457564
1686327.190862761
1659587.6699261768
1663380.8190060146
1632860.8997331013
1642193.1688749655
1620577.1414995387
1648626.3952894486
1619926.3207833597
1615135.7009901286
1643216.689226427
1637097.199873592
1644223.025715388
1642179.667096251
1643514.0673646778
1674272.2425331196
1705481.873805995
1724312.6484148689
1719467.4406402085
1709329.601928583
1701964.0130445103
1712818.6834866372
1715989.1809576973
1697546.7113349696
1689477.416122672
1702037.674466112
1709213.0689971305
1706961.3223180862
1683941.919300248
1676530.9249014875
1679241.0366704287
1665665.6144949961
1660531.4611415672
1682342.095821865
1705984.6971066517
1717961.3129446604
1734285.779692801
1752454.3347567515
1737441.4300896458
1762202.215178693
1777636.4195211397
1795899.8560331736
1790439.6495250682
1769561.9776355666
1762371.1648190224
1753962.4886444125
1751081.5180058377
1760610.6986973982
1786625.5001872855
1809838.8435296544
1798708.7047155788
1817978.1624649495
1812171.8688084283
1807539.0703331153
1803175.4000735658
1835254.6556532832
1854103.2372392593
1860752.290038151
1897210.5006483453
1938593.4127654585
1921491.1105928812
1950521.1007100863
1964930.8145236215
2027763.0227773802
2016157.9527001195
2040421.6059414162
2020729.5449321612
1953882.7696246628
1991544.2634920876
1998231.3228108913
2089707.4498193173
2066090.69662561
2109803.8491420927
2086047.9280082677
2030456.8005410153
2060204.0769378303
2079243.3935499224
2164621.7080456847
2148562.640977966
2137394.77249954
2097866.644196013
2051013.6926620007
1967169.360155238
1967435.7871772046
1996045.0654303003
1985043.231222874
1988122.343333263
1997469.948066383
2054139.1933239636
2000555.4777746454
1956787.5990397308
1925380.9585925029
1956132.448995164
1972164.4963194751
1958997.804972973
1914877.3072239133
1910400.2964627843
1917605.9746571025
1915754.3940396397
1909020.1446281278
1908147.204967428
1892714.389256417
1862287.5348273208
1862793.9091499925
1819114.0936149089
1823298.961146912
1825644.4214622267
1854667.5011773705
1874668.5534876254
1854481.5847067386
1840680.324567544
1862763.7692461475
1890791.651042339
1888136.3337352828
1886909.9365927312
1909195.2879762428
1893256.9811412927
1904912.9921948586
1889834.2246856603
1879110.5785610806
1890214.6768169669
1911420.1351326564
1929732.9868463408
1906660.4835118311
1888760.514197319
1911726.967289737
1881387.3446112855
1896729.2404535336
1873958.8914216612
1871352.3694430373
1899405.7085536143
1900257.1592149858
1898830.3153044223
1915026.1965169618
1937691.535993288
1948161.3527949848
1962220.1675931753
1977929.1521009712
1947734.8503130372
1966339.6034644973
1930802.101351594
1953518.1827740278
1948930.7472584767
1969654.0895990618
1968557.194539184
1954174.0222200216
1952869.9085855267
1862651.9683514382
1846345.8862866212
1870146.7053805515
1883497.2983282127
1862364.6939673591
1829734.523635466
1847694.179094291
1833665.8832165354
1840329.4918566088
1852656.2482900557
1885736.5152244049
1883774.5146324004
1845833.0272581826
1810879.2342654604
